FEATURE_NAME	STATE_ALPHA	PRIM_LAT_DEC	PRIM_LONG_DEC		
Monte Cristo Peak	WA	47.9714964	-121.3412177		
Morton	WA	46.5584421	-122.2751046		
Moses Mountain	WA	48.3715459	-119.0611434		
Mossyrock	WA	46.5295517	-122.4851112		
Mud Mountain Lake	WA	47.1409362	-121.9328866		
Naches River	WA	46.6306821	-120.5145104		
Nason Ridge	WA	47.8131728	-120.8892638		
Neilton	WA	47.4128646	-123.8804544		
Newhalem	WA	48.6737368	-121.247346		
Nighthawk	WA	48.9665449	-119.642021		
North Bend	WA	47.4956579	-121.7867775		
Northport	WA	48.9160223	-117.7816505		
Ohop	WA	46.9456589	-122.1906683		
Okanogan River	WA	48.0982013	-119.7342252		
Old Dominion Mountain	WA	48.5801831	-117.7474778		
Mount Olympus	WA	47.7998096	-123.7065779		
Omak	WA	48.4109853	-119.5275506		
Omak Lake	WA	48.2720966	-119.3939322		
Omak Mountain	WA	48.4493215	-119.3089316		
Onion Ridge	WA	48.4382263	-118.3488929		
Oregon City Ridge	WA	48.3390568	-118.3936154		
Orient	WA	48.8660142	-118.2027814		
Oroville	WA	48.9390509	-119.4356211		
Oso	WA	48.2706603	-121.9295813		
Osoyoos Lake	WA	48.9771079	-119.4381221		
Oval Peak	WA	48.2870858	-120.4245368		
Packwood	WA	46.606501	-121.6706437		
Padilla Bay	WA	48.5226059	-122.5290574		
Palmer	WA	47.3142688	-121.8923327		
Palmer Lake	WA	48.900432	-119.6220186		
Pateros	WA	48.0509756	-119.9034007		
Peshastin	WA	47.5706779	-120.6039743		
Picket Range	WA	48.8162381	-121.3312421		
Pilchuck River	WA	47.903709	-122.0909621		
Plain	WA	47.7626219	-120.6573149		
Pleasant Hill	WA	47.615379	-121.9095619		
Mount Pleasant	WA	48.0448131	-123.3835174		
Port Angeles	WA	48.118146	-123.4307413		
Port Townsend	WA	48.1170387	-122.7604472		
Preston	WA	47.5237128	-121.9270604		
Puyallup River	WA	47.2695436	-122.4284572		
Pyramid Mountain	WA	48.0795777	-120.5678734		
Quilcene	WA	47.8223137	-122.8757199		
Quillayute Needles National Wildlife Refuge	WA	47.816465	-124.4996495		
Quimper Peninsula	WA	48.0653699	-122.8148913		
Quinault	WA	47.4670312	-123.8454552		
Ragged Ridge	WA	47.8839942	-121.5392768		
Randle	WA	46.535111	-121.9570386		
Ravensdale	WA	47.3523235	-121.9837251		
Republic	WA	48.6482183	-118.7378067		
Rice	WA	48.4287848	-118.1702709		
Robe	WA	48.0973255	-121.8134608		
Rock Island	WA	47.3770731	-120.1439523		
Rockport	WA	48.485671	-121.5976334		
Rocky Reach Dam	WA	47.5331825	-120.2942415		
Lake Roesiger	WA	47.9853777	-121.920404		
Roslyn	WA	47.2234523	-120.9931394		
Ross Lake	WA	48.7317962	-121.0673424		
Ruby	WA	48.5221332	-117.2991167		
Saddle Peak	WA	48.9426494	-120.1312041		
Mount Saint Helens	WA	46.1912	-122.1944		
Salkum	WA	46.5320515	-122.625947		
Samish	WA	48.6109411	-122.4357214		
Samish Bay	WA	48.6056622	-122.5168358		
Sappho	WA	48.0700786	-124.2793784		
Sauk River	WA	48.4815042	-121.6056891		
Sawtooth Ridge	WA	48.1965295	-120.3489777		
Scenic	WA	47.7114995	-121.1556551		
Seabeck	WA	47.6395373	-122.8284874		
Selleck	WA	47.3756578	-121.8684444		
Lake Shannon	WA	48.547615	-121.7409734		
Mount Shuksan	WA	48.8309577	-121.6029171		
Silverton	WA	48.0784397	-121.5670624		
Similkameen River	WA	48.891549	-119.4303421		
Sinlahekin Valley	WA	48.8793201	-119.6259071		
Skagit River	WA	48.387326	-122.3668255		
Skokomish Reservation	WA	47.334866	-123.159929		
Mount Skokomish	WA	47.5914792	-123.2934997		
Skykomish	WA	47.7092746	-121.3601014		
Skykomish River	WA	47.8303766	-122.0467924		
Snoqualmie	WA	47.5287132	-121.8253906		
Snoqualmie Falls	WA	47.5417686	-121.8378913		
Snoqualmie Falls	WA	47.5398243	-121.8098348		
Snoqualmie Pass	WA	47.4220568	-121.4112054		
Snoqualmie River	WA	47.8303766	-122.0465146		
Snowking Mountain	WA	48.4081738	-121.2778935		
Sol Duc River	WA	47.9139633	-124.5418778		
South Prairie	WA	47.1392684	-122.0981691		
Mount Spickard	WA	48.9695738	-121.2404099		
Spiral Butte	WA	46.6717811	-121.3489725		
Spirit Lake	WA	46.2731662	-122.1350955		
Spring Glen	WA	47.5612129	-121.8615036		
Springdale	WA	48.0573924	-117.7413489		
Stehekin	WA	48.3093032	-120.6564879		
Storm King Mountain	WA	46.6484417	-122.1584383		
Stormy Mountain	WA	47.8981876	-120.3520312		
Mount Stuart	WA	47.4751179	-120.9031444		
Suiattle River	WA	48.3301117	-121.5476257		
Sullivan Lake	WA	48.8399219	-117.2894085		
Sultan	WA	47.8626013	-121.8165095		
Sultan River	WA	47.8606567	-121.8203984		
Sumas Mountain	WA	48.9117859	-122.2220985		
Swift Reservoir	WA	46.0631666	-122.1978717		
Synarep	WA	48.5209885	-119.3308786		
Tahuya	WA	47.3712049	-123.0557084		
Teanaway Ridge	WA	47.2967878	-120.7595253		
Thorp	WA	47.0679018	-120.671185		
Tieton	WA	46.7020686	-120.7553504		
Tiffany Mountain	WA	48.6695917	-119.9320237		
Toandos Peninsula	WA	47.7528706	-122.7771047		
Tonasket	WA	48.7051529	-119.4395039		
Toppenish Creek	WA	46.3195743	-120.1633825		
Toutle Mountain Range	WA	46.2745525	-122.5184406		
Trout Lake	WA	46.0095645	-121.5492484		
Twin Sisters Mountain	WA	48.6740039	-121.9648718		
Beaver	WA	48.0572994	-124.347435		
Umtanum Ridge	WA	46.6854069	-120.1806108		
Union	WA	47.3550934	-123.1009872		
Upper Mill	WA	47.1934357	-121.9270538		
Upper Preston	WA	47.5051019	-121.907615		
Usk	WA	48.3137939	-117.2796637		
Vail	WA	46.8451007	-122.6562348		
Valley	WA	48.1751733	-117.7246849		
Van Zandt	WA	48.7890042	-122.1918238		
Wabash	WA	47.2428787	-122.0576139		
Waterville	WA	47.6470761	-120.0711788		
Wenatchee	WA	47.4234599	-120.3103494		
Lake Wenatchee	WA	47.8228987	-120.7762066		
Wenatchee Mountains	WA	47.4251194	-120.8328639		
White Pass	WA	46.6387257	-121.3895281		
White River	WA	47.1998232	-122.2587303		
White Salmon River	WA	45.7287302	-121.5211843		
Whittier Peak	WA	47.9470598	-121.0314891		
Wickersham	WA	48.6551115	-122.2129357		
Winton	WA	47.7353978	-120.7412046		
Wishram	WA	45.6573451	-120.9667337		
Yacolt	WA	45.8659467	-122.4062074		
Yakima River	WA	46.2529128	-119.2308491		
Yale Lake	WA	45.9642779	-122.3325961		
Mount Rainier National Park	WA	46.8831622	-121.8845474		
Tiger	WA	48.6915806	-117.4077416		
Swinomish Reservation	WA	48.400409	-122.527147		
Ross Lake National Recreation Area	WA	48.7331841	-121.1345667		
Okanogan National Forest	WA	48.9373556	-120.9387329		
North Cascades National Park	WA	48.6665143	-121.2515126		
Nisqually Reservation	WA	47.020004	-122.657483		
Lower Elwha Reservation	WA	48.138698	-123.553139		
Lake Chelan National Recreation Area	WA	48.3665263	-120.634544		
Kalispel Reservation	WA	48.429375	-117.279933		
Copalis National Wildlife Refuge	WA	47.3998039	-124.3304646		
Conboy Lake National Wildlife Refuge	WA	45.9581777	-121.3178548		
Shelton	WA	47.2150945	-123.1007066		
Riffe Lake	WA	46.5345522	-122.4287204		
Cowlitz County	WA	46.1998345	-122.6845524		
Pend Oreille County	WA	48.533245	-117.2843943		
Pierce County	WA	47.0331582	-122.1178904		
Klickitat County	WA	45.8665133	-120.7678415		
Skamania County	WA	46.0331699	-121.9011957		
Mason County	WA	47.3498148	-123.1846005		
Snohomish County	WA	48.0498261	-121.7179007		
Kitsap County	WA	47.6164836	-122.6679217		
Whatcom County	WA	48.9165138	-121.7845869		
Spokane County	WA	47.6165594	-117.367709		
Thurston County	WA	46.9164873	-122.8179101		
Colville Reservation	WA	48.229726	-118.872835		
Lake Sawyer	WA	47.6748324	-121.2245441		
Lake Chelan	WA	47.834303	-120.0125698		
Olympic National Park	WA	48.2664517	-124.6763516		
Battle Ground	WA	45.7809491	-122.5334307		
Carnation	WA	47.6478787	-121.9140073		
Chelan	WA	47.8409698	-120.0164591		
Copalis Beach	WA	47.1125857	-124.1737879		
Kent	WA	47.3809335	-122.2348431		
Kettle Falls	WA	48.6107354	-118.0558218		
Lakewood	WA	48.1520431	-122.2073655		
Longbranch	WA	47.208985	-122.7567994		
Palisades	WA	47.4190207	-119.9144985		
Palouse	WA	46.9101688	-117.0757252		
Lake Sammamish	WA	47.5998222	-122.0984548		
Willapa Bay	WA	46.3731566	-123.958766		
Clallam County	WA	48.0498087	-123.8346442		
Skagit County	WA	48.4665011	-121.7845841		
Bryn Mawr	WA	47.5034329	-122.2329		
Lake Cassidy	WA	48.0531538	-122.0943009		
Cheney	WA	47.4873895	-117.5757622		
Elwha River	WA	48.1506448	-123.5596347		
Fall City	WA	47.5673238	-121.8887269		
Farmington	WA	47.0893399	-117.0440605		
Hoh River	WA	47.7495221	-124.4390898		
Humptulips River	WA	47.0411989	-124.0543394		
La Push	WA	47.9086834	-124.6366039		
North Bonneville	WA	45.6373393	-121.9711934		
Okanogan	WA	48.361262	-119.5833869		
Ozette Lake	WA	48.0959021	-124.6363373		
Queets River	WA	47.5445248	-124.3560248		
Lake Quinault	WA	47.4739754	-123.8679558		
Quinault River	WA	47.3495268	-124.2996292		
Riverside	WA	48.5023752	-119.506439		
Sanpoil River	WA	47.9484888	-118.680564		
Sequim	WA	48.0795365	-123.1018437		
Taholah	WA	47.3473047	-124.29324		
Lake Washington	WA	47.6167653	-122.2648466		
Westport	WA	46.8900903	-124.1040613		
Lake Whatcom	WA	48.7581653	-122.4229446		
Scandia	WA	47.7164835	-122.6579262		
Dalkena	WA	48.2449036	-117.2377146		
Mayfield Lake	WA	46.5039965	-122.5887235		
Meridian Heights	WA	47.3792673	-122.1195625		
Adams County	WA	46.983202	-118.5177593		
Douglas County	WA	47.7165297	-119.7344949		
Walla Walla County	WA	46.2831925	-118.484424		
Clark County	WA	45.7998375	-122.4845414		
Ferry County	WA	48.4665565	-118.5344594		
Franklin County	WA	46.5165273	-118.934448		
Grays Harbor County	WA	47.0831463	-123.8346127		
San Juan Wilderness	WA	48.577323	-122.9974032		
Lake Roosevelt National Recreation Area	WA	47.9559857	-118.9805765		
Quinault Reservation	WA	47.417948	-124.138722		
Lake Tapps	WA	47.2414898	-122.1845622		
Bucoda	WA	46.7989899	-122.8698523		
Snohomish	WA	47.9128756	-122.0981848		
Sunnyside	WA	46.3237423	-120.0086538		
Vancouver	WA	45.6387281	-122.6614861		
White Swan	WA	46.3829037	-120.7311801		
Grant County	WA	47.1498615	-119.4844771		
Olympic Mountains	WA	47.8720324	-123.6679676		
Kittitas County	WA	47.1165124	-120.6845195		
Lewis County	WA	46.5831628	-122.4012208		
Okanogan County	WA	48.5498712	-119.7345105		
Yakima County	WA	46.4665147	-120.6678459		
Stevens County	WA	48.433234	-117.8344205		
San Juan County	WA	48.5664898	-122.9679582		
Chelan County	WA	47.8831813	-120.6345386		
King County	WA	47.4664913	-121.8178891		
Wenatchee National Forest	WA	48.3831817	-121.017886		
Jefferson County	WA	47.6164807	-123.0846057		
Rimrock Lake	WA	46.6565065	-121.1295239		
Camano Island	WA	48.1914867	-122.5151585		
Maury Island	WA	47.3770432	-122.4298481		
Lake Sacajawea	WA	46.2495803	-118.8797221		
Colfax	WA	46.8801655	-117.3643495		
Redmond	WA	47.6739882	-122.121512		
Kamiak Butte	WA	46.862389	-117.1668397		
Toppenish National Wildlife Refuge	WA	46.2831858	-120.1178247		
Olympic National Forest	WA	48.12619	-124.2527127		
Colville National Forest	WA	48.8832245	-118.7678127		
Gifford Pinchot National Forest	WA	46.7581681	-121.4511975		
Olympia	WA	47.0378741	-122.9006951		
Muckleshoot Reservation	WA	47.261985	-122.145965		
Snake River	WA	46.1862456	-119.028618		
Garfield County	WA	46.4498747	-117.5510191		
Whitman County	WA	46.9165542	-117.4843562		
Asotin County	WA	46.1998773	-117.1843266		
Fairy Falls	WA	46.7945537	-121.6998154		
Indianola	WA	47.7470409	-122.525692		
Mount Rainier	WA	46.8528857	-121.7603744		
Sluiskin Falls	WA	46.7931645	-121.7173158		
Tatoosh Range	WA	46.7570538	-121.719815		
San Juan Island National Historical Park	WA	48.455932	-122.9854552		
Mount Baker-Snoqualmie National Forest	WA	48.8831784	-121.8845894		
Franklin D Roosevelt Lake	WA	47.9559857	-118.9805765		
Burien	WA	47.4703768	-122.3467918		
Ellisforde	WA	48.7898783	-119.4011718		
Federal Way	WA	47.3223221	-122.3126222		
Ice Harbor Lock and Dam	WA	46.2495803	-118.8797221		
La Conner	WA	48.3887143	-122.4962752		
Marlin	WA	47.4073682	-118.9850094		
Woodinville	WA	47.7542651	-122.1634582		
State of Washington	WA	47.5001238	-120.5014693		
Snoqualmie National Forest	WA	47.4165013	-121.4012054		
Absaroka Range	WY	43.9611111	-109.3391667		
Rock Creek	WY	45.5271706	-108.8226436		
Rocky Mountains	WY	43.358258	-110.9174311		
Acme	WY	44.9105275	-106.9850706		
Albin	WY	41.4177559	-104.0982866		
Alcova	WY	42.5521842	-106.7164296		
Allendale	WY	42.8146871	-106.3105807		
Almy	WY	41.3316124	-111.0046287		
Arapahoe	WY	42.9621822	-108.4898309		
Arminto	WY	43.1788513	-107.2575661		
Aspen	WY	41.2057809	-110.7518395		
Atlantic City	WY	42.4966221	-108.7306677		
Badwater Creek	WY	43.2749581	-108.1295395		
Baggs	WY	41.0357978	-107.6575694		
Bairoil	WY	42.244401	-107.5595141		
Baldy Mountain	WY	41.5452531	-105.4910971		
Basin	WY	44.3799574	-108.0389895		
Bates Hole	WY	42.506352	-106.4675295		
Battle Mountain	WY	42.1080206	-106.216686		
Bear Peak	WY	43.0699565	-109.2184665		
Bear River Divide	WY	41.7074462	-110.85296		
Colony	WY	44.8699865	-104.1552184		
Beulah	WY	44.5444299	-104.089102		
Big Horn	WY	44.6833043	-106.9922885		
Big Piney	WY	42.5382753	-110.114325		
Bigelow Bench	WY	41.1810592	-110.5468313		
Bitter Creek	WY	41.551073	-108.5553837		
Bitter Creek	WY	41.5180204	-109.4506901		
Black Mountain	WY	41.1791269	-109.7057016		
Black Tooth Mountain	WY	44.4027442	-107.1756218		
Blazon Junction	WY	41.6849483	-110.5526689		
Blue Mesa	WY	43.9268996	-108.3514945		
Bold Mountain	WY	43.2149561	-109.3801399		
Bonneville	WY	43.2688469	-108.0734265		
Bosler	WY	41.576084	-105.6952708		
Boulder	WY	42.7482776	-109.717646		
Bridger Peak	WY	41.1860744	-107.0317175		
Buffalo	WY	44.3483072	-106.6989376		
Buffalo Peak	WY	42.5096883	-105.8533381		
Buford	WY	41.1219272	-105.3047052		
Burntfork	WY	41.0291201	-110.0043189		
Byron	WY	44.7963411	-108.5065095		
Calpet	WY	42.28383	-110.259052		
Carpenter	WY	41.0455384	-104.366623		
Carter	WY	41.4377278	-110.4284946		
Casper	WY	42.866632	-106.313081		
Casper Mountain	WY	42.7524644	-106.3144694		
Centennial	WY	41.2983055	-106.1416774		
Church Buttes Siding	WY	41.5555084	-110.1848754		
Clay Spur	WY	44.0224809	-104.4763416		
Clearmont	WY	44.6402571	-106.3808739		
Cloud Peak	WY	44.3821883	-107.1739548		
Cody	WY	44.5263422	-109.0565308		
Copper Mountain	WY	43.4455128	-107.9264785		
Cottonwood Peak	WY	43.8207885	-109.0631886		
Cowley	WY	44.8832856	-108.4695651		
Craig Pass	WY	44.4416028	-110.7196539		
Crazy Woman Creek	WY	44.4830354	-106.1316941		
Crescent Basin	WY	42.4049673	-104.5357896		
Creston	WY	41.7038481	-107.7567402		
Crooks Mountain	WY	42.3941227	-107.9189714		
Crowfoot Ridge	WY	44.8721534	-110.9374391		
Crystal Peak	WY	43.4763276	-110.3879672		
Cumberland Flats	WY	41.4313372	-110.6496149		
Daniel	WY	42.8643854	-110.070994		
Dayton	WY	44.8752464	-107.2623022		
Lake De Smet	WY	44.4713625	-106.7453297		
Deaver	WY	44.8885625	-108.5979033		
Dempsey Ridge	WY	41.9821628	-110.8054581		
Devils Tower National Monument	WY	44.5905393	-104.7210775		
Diamondville	WY	41.7793918	-110.5385026		
Dixon	WY	41.0332981	-107.5356211		
Doty Mountain	WY	41.4505161	-107.6447914		
Douglas	WY	42.7596897	-105.3822069		
Eagle Peak	WY	44.3207791	-110.0276864		
Eden	WY	42.0507896	-109.4370744		
Eden Reservoir	WY	42.216898	-109.370683		
Edgerton	WY	43.4130271	-106.249467		
Elk Mountain	WY	41.6874647	-106.413354		
Elk Mountain	WY	41.6332972	-106.5264131		
Elkhorn Peak	WY	44.6549473	-109.5432236		
Elkol	WY	41.7238366	-110.6123941		
Emblem Bench	WY	44.4782885	-108.4356701		
Emigrant Gap Ridge	WY	42.8888538	-106.5950391		
Ethete	WY	43.0249581	-108.7726205		
Evanston	WY	41.2682794	-110.9632373		
Evansville	WY	42.8599653	-106.2683566		
Farson	WY	42.1105106	-109.4409631		
Farthing	WY	41.5463653	-105.2152565		
Federal	WY	41.2722023	-105.1146982		
Ferris Mountains	WY	42.2563464	-107.2392242		
Fontenelle	WY	41.9849489	-110.0590425		
Fontenelle Reservoir	WY	42.0285593	-110.0604315		
Fort Bridger	WY	41.3166168	-110.3843251		
Fort Laramie	WY	42.2127448	-104.5171788		
Fossil Butte	WY	41.8460555	-110.7437887		
Frannie	WY	44.9691175	-108.6215163		
Frontier	WY	41.8141133	-110.5371138		
Garland	WY	44.7796741	-108.6604043		
Gebo	WY	43.7907886	-108.230378		
Glendo	WY	42.5027467	-105.0260832		
Granger	WY	41.5935669	-109.9687582		
Granite Canon	WY	41.0955389	-105.0549733		
Granite Mountains	WY	42.5199568	-107.6017387		
Green River	WY	41.5285757	-109.4662461		
Greybull	WY	44.489124	-108.0562132		
Guernsey	WY	42.2696908	-104.7416308		
Hanna	WY	41.8699622	-106.5619718		
Hartville	WY	42.3274685	-104.7252411		
Hat Creek Breaks	WY	42.8499674	-104.2504997		
Hawk Springs	WY	41.786082	-104.2646783		
Haystack Mountains	WY	41.9180142	-107.1242157		
Highland Flats	WY	43.1038558	-105.5372119		
Hillsdale	WY	41.2127586	-104.4774611		
Mount Holmes	WY	44.8188215	-110.8557692		
Honeycomb Buttes	WY	42.2382907	-108.6159418		
Horse Creek	WY	41.4149783	-105.1822002		
Horseshoe Mountain	WY	44.7860784	-107.3223022		
Hulett	WY	44.682762	-104.6016274		
Huntley	WY	41.9327444	-104.1460625		
Hutton Lake National Wildlife Refuge	WY	41.1783106	-105.7180495		
Jack Morrow Creek	WY	42.1852334	-109.2590136		
Jeffrey City	WY	42.4946782	-107.8273018		
Jelm Mountain	WY	41.0971975	-105.9766731		
Jenny Lake	WY	43.7635445	-110.7302122		
Kaycee	WY	43.7102499	-106.6389338		
Kemmerer	WY	41.7924471	-110.5376692		
Kinnear	WY	43.1519028	-108.6776164		
Kirby	WY	43.8043998	-108.1814879		
Kortes Dam	WY	42.1741262	-106.8808766		
La Barge	WY	42.2618866	-110.1946046		
Lamont	WY	42.2205125	-107.4770106		
Lance Creek	WY	43.0324679	-104.6419032		
Laramie	WY	41.3113669	-105.5911007		
Leo	WY	42.2502378	-106.8033747		
Lewis Lake	WY	44.3043827	-110.6293743		
Linch	WY	43.6063624	-106.1961324		
Lingle	WY	42.1363544	-104.345508		
Little America	WY	41.5435694	-109.8590335		
Little Wind River	WY	43.0080147	-108.3534357		
London Flats	WY	42.1444109	-104.4405107		
Lost Cabin	WY	43.2863486	-107.632578		
Lovell	WY	44.8374532	-108.3895614		
Lusk	WY	42.7624668	-104.4521747		
Lyons Valley	WY	42.9021819	-108.5906678		
Mammoth	WY	44.9766022	-110.701599		
Manville	WY	42.7791338	-104.6177362		
Marbleton	WY	42.5535531	-110.109325		
McCullough Peaks	WY	44.5782873	-108.8034653		
McKinnon	WY	41.0277326	-109.9359852		
Medicine Bow	WY	41.8955212	-106.2047385		
Medicine Bow Peak	WY	41.3605254	-106.3180728		
Meeteetse	WY	44.1571766	-108.8715193		
Meriden	WY	41.5435872	-104.3191257		
Mills	WY	42.8405206	-106.3658613		
Monument Butte	WY	42.2107802	-109.9298696		
Moose	WY	43.6557657	-110.7182647		
Mountain View	WY	41.2688392	-110.3398785		
Mountain View	WY	42.8535762	-106.3886403		
Muddy Creek	WY	41.5416192	-110.2118204		
Muddy Gap	WY	42.3516238	-107.4572885		
Newcastle	WY	43.8547003	-104.2049408		
Nutria	WY	41.7510624	-110.1657116		
Ocean Lake	WY	43.1846807	-108.6048358		
Oil Mountain	WY	42.8141277	-108.1550923		
Old Faithful	WY	44.4596552	-110.8324335		
Opal	WY	41.769116	-110.3259951		
Orin	WY	42.6533015	-105.1924778		
Orpha	WY	42.8546892	-105.5035999		
Otto	WY	44.4032892	-108.2742747		
Owl Creek Mountains	WY	43.479679	-108.5178869		
Paradise Valley	WY	42.8174648	-106.3983627		
Pathfinder National Wildlife Refuge	WY	42.5085713	-106.96005		
Pavillion	WY	43.2446803	-108.6901165		
Piney Creek	WY	44.5635873	-106.526157		
Polecat Bench	WY	44.8416174	-108.8454122		
Powder River	WY	43.0321863	-106.9872785		
Ragged Top Mountain	WY	41.4391444	-105.3452599		
Ralston	WY	44.7160632	-108.8645788		
Ranchester	WY	44.9088588	-107.1634106		
Rattlesnake Hills	WY	42.8205157	-107.3525655		
Rawhide Buttes	WY	42.5735783	-104.4996768		
Rawlins	WY	41.7910697	-107.2386627		
Red Buttes	WY	41.1824801	-105.5947132		
Red Desert Basin	WY	41.8246813	-108.2867637		
Reliance	WY	41.6691307	-109.1970701		
Riner	WY	41.7352375	-107.5506201		
Riverside	WY	41.2174654	-106.7789281		
Riverton	WY	43.0249592	-108.3801036		
Robertson	WY	41.1852267	-110.4132149		
Rock Creek Ridge	WY	41.9346636	-110.8482378		
Rock Springs	WY	41.5874644	-109.2029043		
Sand Draw	WY	42.760518	-108.1814821		
Savery	WY	41.024965	-107.4497854		
Seminoe Dam	WY	42.156626	-106.9139331		
Separation Peak	WY	41.6377378	-107.3964476		
Shawnee	WY	42.7477457	-105.009694		
Sheridan	WY	44.7971939	-106.9561792		
Shoshone River	WY	44.8621774	-108.2048332		
Shoshoni	WY	43.2357915	-108.1103719		
Sixtysix Mountain	WY	41.701639	-104.0905079		
South Torrington	WY	42.0496869	-104.1793945		
Spring Butte	WY	41.8519058	-108.8773379		
Sunrise	WY	42.3302461	-104.7055181		
Table Rock	WY	41.6141279	-108.3878781		
Tatman Mountain	WY	44.286899	-108.5848417		
Ten Sleep	WY	44.0341263	-107.4511871		
Torrington	WY	42.0624646	-104.1843943		
Twin Mountains	WY	41.0483171	-105.267482		
Van Tassell	WY	42.6627438	-104.0882725		
Veteran	WY	41.9644119	-104.3805119		
Walcott	WY	41.7610714	-106.8450364		
Wild Horse Creek	WY	44.6510934	-106.1250276		
Worland	WY	44.0169014	-107.9553721		
